is_canceled,deposit_type,lead_time,country,price,total_of_special_requests,arrival_date_day_of_month,arrival_date_week_number,market_segment,previous_cancellations
1,0,74,133,353.56,0,18,3,6,0
1,0,14,42,379.12,0,18,3,6,0
1,0,144,24,414.8,0,18,3,6,0
1,0,143,24,563.5,1,18,3,6,0
1,0,114,24,563.5,1,18,3,6,0
1,0,23,160,595.4399999999998,0,18,3,6,0
1,0,22,160,589.05,2,18,3,6,0
1,0,2,49,108.0,1,19,3,6,0
1,0,12,74,276.0,2,19,3,6,0
1,0,46,54,280.79999999999995,0,19,3,6,0
1,0,88,121,280.79999999999995,1,19,3,6,0
1,0,49,54,461.61,0,19,3,3,0
1,0,105,160,378.0,1,19,3,6,0
1,0,53,89,415.8,0,19,3,6,0
1,0,72,79,307.7999999999999,1,19,3,6,0
1,0,30,49,301.76,2,19,3,6,0
1,0,177,57,340.0,1,19,3,6,0
1,0,3,122,312.0,0,19,3,6,0
1,0,30,30,122.4,0,20,3,6,0
1,0,130,57,104.0,0,20,3,6,0
1,0,40,133,106.0,3,20,3,6,0
1,0,23,54,213.5,2,20,3,6,0
1,0,76,54,158.4,1,20,3,6,0
1,0,132,133,141.12,0,20,3,6,0
1,0,126,24,280.0,0,20,3,6,0
1,0,28,49,177.5,1,20,3,6,0
1,0,115,121,158.4,0,20,3,6,0
1,0,80,49,187.2,0,20,3,6,0
1,0,132,133,203.76,1,20,3,6,0
1,0,4,152,474.0,0,20,3,6,0
1,0,18,122,461.01,0,20,3,6,0
1,0,178,22,270.0,0,20,3,6,0
1,0,164,29,255.6,1,20,3,6,0
1,0,56,57,280.79999999999995,0,20,3,6,0
1,0,51,14,353.6,1,20,3,6,0
1,0,121,98,387.6,1,20,3,6,0
1,0,279,54,309.4,1,20,3,6,0
1,0,40,133,352.0,0,20,3,6,0
1,0,220,42,821.1,3,20,3,6,0
1,0,29,49,97.5,0,21,3,6,0
1,0,131,57,104.0,0,21,3,6,0
1,0,38,49,88.0,1,21,3,6,0
1,0,10,49,370.0,1,21,3,6,0
1,0,15,49,160.0,0,21,3,6,0
1,0,18,54,195.0,0,21,3,6,0
1,0,251,24,309.4,0,21,3,6,0
1,0,305,24,309.4,0,21,3,6,0
1,0,305,24,309.4,1,21,3,6,0
1,0,294,24,309.4,0,21,3,6,0
1,0,50,121,353.6,0,21,3,6,0
1,0,256,24,309.4,0,21,3,6,0
1,0,294,24,309.4,0,21,3,6,0
1,0,305,24,309.4,1,21,3,6,0
1,0,74,30,213.84,2,21,3,6,0
1,0,59,54,307.7999999999999,0,21,3,6,0
1,0,251,24,309.4,0,21,3,6,0
1,0,251,24,309.4,0,21,3,6,0
1,0,83,100,353.6,2,21,3,6,0
1,0,294,24,309.4,0,21,3,6,0
1,0,251,24,309.4,0,21,3,6,0
1,0,305,24,309.4,1,21,3,6,0
1,0,53,133,352.0,0,21,3,6,0
1,0,52,133,390.75,0,21,3,6,0
1,0,52,133,390.75,0,21,3,6,0
1,0,52,133,390.75,0,21,3,6,0
1,0,52,133,390.75,0,21,3,6,0
1,0,52,133,390.75,0,21,3,6,0
1,0,42,30,578.34,2,21,3,6,0
1,0,42,30,486.54,1,21,3,6,0
1,0,305,24,464.1,0,21,3,6,0
1,0,40,98,88.0,0,22,4,6,0
1,0,53,54,187.2,2,22,4,6,0
1,0,46,54,158.4,0,22,4,3,0
1,0,12,133,156.0,1,22,4,6,0
1,0,46,54,158.4,0,22,4,3,0
1,0,53,54,187.2,2,22,4,6,0
1,0,30,161,195.0,3,22,4,6,0
1,0,43,54,299.2,2,22,4,6,0
1,0,2,54,496.4,1,22,4,6,0
1,0,26,30,243.28,0,22,4,6,0
1,0,2,54,496.4,1,22,4,6,0
1,0,257,24,386.75,0,22,4,6,0
1,0,34,57,497.28,0,22,4,6,0
1,0,8,79,510.0,0,22,4,6,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,0,244,57,142.2,0,23,4,6,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,0,28,30,295.0,0,23,4,6,0
1,1,81,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,0,56,54,158.4,0,23,4,6,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,0,48,30,142.56,0,23,4,6,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,0,139,172,158.4,3,23,4,6,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,1,59,133,160.0,0,23,4,4,0
1,0,159,24,270.0,0,23,4,6,0
1,0,120,30,318.24,0,23,4,6,0
1,0,26,133,401.2,0,23,4,6,0
1,0,26,133,401.2,0,23,4,5,0
1,0,12,54,411.4,1,23,4,6,0
1,0,16,42,408.0,0,23,4,6,0
1,0,284,5,647.7,1,23,4,6,0
1,0,29,14,650.28,2,23,4,6,0
1,0,78,24,756.0,0,23,4,3,0
1,0,43,79,96.0,0,24,4,6,0
1,0,31,133,97.5,2,24,4,6,0
1,0,101,30,142.56,0,24,4,6,0
1,0,100,42,280.79999999999995,1,24,4,6,0
1,0,27,1,331.52,1,24,4,6,0
1,0,76,133,353.6,1,24,4,6,0
1,0,53,30,471.24,0,24,4,6,0
1,0,168,137,340.0,1,24,4,6,0
1,0,168,137,340.0,1,24,4,6,0
1,0,14,133,392.0,0,24,4,3,0
1,0,168,137,340.0,1,24,4,6,0
1,0,20,79,333.2,2,24,4,6,0
1,0,53,30,471.24,0,24,4,6,0
1,0,65,143,581.4000000000002,0,24,4,6,0
1,0,113,24,622.2,2,24,4,6,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,0,130,30,142.56,2,25,4,6,0
1,0,78,133,170.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,0,78,133,170.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,83,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,0,78,133,170.0,0,25,4,4,0
1,0,8,84,196.0,1,25,4,6,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,0,130,30,142.56,2,25,4,6,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,0,69,167,176.0,0,25,4,6,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,0,78,133,170.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,0,78,133,170.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,1,61,133,160.0,0,25,4,4,0
1,0,8,54,367.2,0,25,4,6,0
1,0,154,24,518.5,3,25,4,6,0
1,0,28,160,657.48,2,25,4,6,0
1,0,66,30,610.4699999999998,0,25,4,6,0
1,0,43,30,95.4,0,26,4,6,0
1,0,41,57,292.5,1,26,4,6,0
1,0,120,54,237.6,2,26,4,6,0
1,0,15,133,237.0,1,26,4,6,0
1,0,48,79,286.2000000000001,1,26,4,6,0
1,0,45,133,339.2,0,26,4,6,0
1,0,41,54,292.5,2,26,4,6,0
1,0,20,30,244.8,0,26,4,6,0
1,0,39,36,345.1,1,26,4,6,0
1,0,86,131,530.4000000000002,1,26,4,6,0
1,0,24,133,79.5,0,27,4,6,0
1,0,144,57,93.6,2,27,4,6,0
1,0,149,133,126.0,0,27,4,6,0
1,0,149,133,126.0,0,27,4,6,0
1,0,57,57,158.4,0,27,4,6,0
1,0,28,133,195.0,0,27,4,6,0
1,0,69,54,111.6,0,27,4,6,0
1,0,45,49,176.4,1,27,4,6,0
1,0,61,79,158.4,1,27,4,6,0
1,0,38,57,195.0,1,27,4,6,0
1,0,218,133,158.4,0,27,4,6,0
1,0,10,133,150.0,0,27,4,5,0
1,0,192,79,207.0,0,27,4,6,0
1,0,55,49,187.2,2,27,4,6,0
1,0,105,57,237.6,0,27,4,6,0
1,0,49,133,494.4,0,27,4,6,0
1,0,177,57,310.5,3,27,4,6,0
1,0,12,42,294.0,2,27,4,6,0
1,0,43,49,299.2,2,27,4,6,0
1,0,61,24,442.0,2,27,4,6,0
1,0,4,133,70.0,0,28,4,3,0
1,0,145,57,93.6,2,28,4,6,0
1,0,5,133,108.0,0,28,4,6,0
1,0,24,54,69.56,0,28,4,3,0
1,0,76,133,158.4,0,28,4,6,0
1,0,41,133,159.0,1,28,4,6,0
1,0,41,30,143.1,1,28,4,6,0
1,0,132,24,353.6,1,28,4,6,0
1,0,132,24,353.6,1,28,4,6,0
1,0,30,167,360.99,0,28,4,6,0
1,0,122,24,725.9,1,28,4,6,0
1,0,122,24,725.9,1,28,4,6,0
1,0,36,54,1020.88,1,28,4,6,0
1,0,122,24,725.9,1,28,4,6,0
1,0,122,24,725.9,1,28,4,6,0
1,0,38,54,71.33,0,29,5,6,0
1,0,88,24,158.4,0,29,5,6,0
1,0,88,24,158.4,0,29,5,6,0
1,0,88,24,158.4,0,29,5,6,0
1,0,22,54,272.0,0,29,5,6,0
1,0,88,24,158.4,0,29,5,6,0
1,0,17,160,652.8,1,29,5,6,0
1,0,17,160,754.8,1,29,5,6,0
1,0,21,133,80.0,0,30,5,2,0
1,0,46,121,79.2,2,30,5,6,0
1,0,63,30,155.52,0,30,5,6,0
1,0,63,30,155.52,0,30,5,6,0
1,0,19,1,176.0,1,30,5,6,0
1,0,84,30,374.22,0,30,5,6,0
1,0,85,30,422.82,0,30,5,6,0
1,0,84,30,213.84,1,30,5,6,0
1,0,14,79,299.2,0,30,5,6,0
1,0,36,79,394.4,0,30,5,6,0
1,0,51,74,316.8,0,30,5,3,0
1,0,14,79,299.2,0,30,5,6,0
1,0,21,89,503.2,0,30,5,6,0
1,0,4,133,738.0,0,30,5,5,0
1,0,18,133,492.80000000000007,0,30,5,6,0
1,0,40,57,264.0,1,31,5,6,0
1,0,27,14,294.0,1,31,5,6,0
1,0,33,79,394.4,0,31,5,6,0
1,0,36,30,324.36,0,31,5,6,0
1,0,26,79,367.2,0,31,5,6,0
1,0,26,79,367.2,0,31,5,6,0
1,0,51,30,336.6,0,31,5,6,0
1,0,0,133,45.0,0,1,5,5,0
1,0,26,54,160.0,1,1,5,6,0
1,0,43,30,176.0,0,1,5,6,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,84,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,0,80,30,415.8,0,1,5,6,0
1,0,66,30,213.84,0,1,5,6,0
1,0,50,30,213.84,1,1,5,6,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,0,49,14,286.2000000000001,0,1,5,6,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,0,41,83,176.0,0,1,5,6,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,1,56,133,180.0,0,1,5,4,0
1,0,56,133,258.68,1,1,5,6,0
1,0,48,57,374.0,0,1,5,6,0
1,0,72,30,336.6,0,1,5,6,0
1,0,27,54,416.5,0,1,5,6,0
1,0,37,52,540.5999999999998,1,1,5,6,0
1,0,231,57,601.8,0,1,5,6,0
1,0,37,52,693.5999999999998,1,1,5,6,0
1,0,187,24,523.6,0,1,5,6,0
1,0,65,167,93.6,1,2,5,6,0
1,0,3,79,98.0,1,2,5,6,0
1,0,1,133,88.0,0,2,5,6,0
1,0,2,24,176.0,1,2,5,6,0
1,0,67,160,223.2,0,2,5,6,0
1,0,4,133,316.0,2,2,5,6,0
1,0,112,28,307.7999999999999,0,2,5,6,0
1,0,18,133,180.18,0,2,5,6,0
1,0,152,57,264.0,2,2,5,6,0
1,0,38,54,318.0,2,2,5,6,0
1,0,105,57,334.7999999999999,0,2,5,6,0
1,0,162,24,353.6,0,2,5,6,0
1,0,50,57,360.4,1,2,5,6,0
1,0,31,79,734.4000000000002,3,2,5,6,0
1,0,30,77,540.5999999999998,2,2,5,6,0
1,0,144,79,600.25,2,2,5,3,0
1,0,1,133,93.0,0,3,5,3,0
1,0,91,33,79.2,1,3,5,6,0
1,0,38,57,352.0,2,3,5,6,0
1,0,101,42,187.2,2,3,5,6,0
1,0,32,79,88.0,0,3,5,6,0
1,0,56,79,158.4,0,3,5,6,0
1,0,94,49,187.2,0,3,5,6,0
1,0,23,28,176.0,0,3,5,6,0
1,0,23,28,176.0,0,3,5,6,0
1,0,61,79,158.4,1,3,5,6,0
1,0,23,28,176.0,0,3,5,6,0
1,0,101,42,187.2,2,3,5,6,0
1,0,74,79,158.4,0,3,5,6,0
1,0,23,28,176.0,0,3,5,6,0
1,0,23,28,176.0,0,3,5,6,0
1,0,6,133,176.0,0,3,5,6,0
1,0,172,30,162.0,2,3,5,6,0
1,0,23,28,176.0,0,3,5,6,0
1,0,23,57,176.0,0,3,5,6,0
1,0,50,54,190.8,0,3,5,6,0
1,0,66,14,237.6,1,3,5,6,0
1,0,29,30,318.6,0,3,5,6,0
1,0,67,57,280.79999999999995,0,3,5,6,0
1,0,67,42,237.6,0,3,5,6,0
1,0,144,57,312.0,1,3,5,6,0
1,0,18,54,264.0,0,3,5,6,0
1,0,157,57,237.6,2,3,5,6,0
1,0,19,28,324.0,1,3,5,6,0
1,0,12,133,158.0,0,4,5,6,0
1,0,24,57,188.0,0,4,5,6,0
1,0,75,133,79.2,0,4,5,6,0
1,0,129,54,187.2,3,4,5,6,0
1,0,9,133,176.0,0,4,5,6,0
1,0,49,79,158.4,1,4,5,6,0
1,0,18,133,181.72,0,4,5,6,0
1,0,45,89,158.4,1,4,5,6,0
1,0,146,30,280.79999999999995,0,4,5,6,0
1,0,13,49,367.2,1,4,5,6,0
1,0,119,30,252.72,1,4,5,6,0
1,0,27,54,294.0,0,4,5,6,0
1,0,26,49,333.2,0,4,5,6,0
1,0,26,49,333.2,0,4,5,6,0
1,0,68,49,353.6,0,4,5,6,0
1,0,58,57,360.4,0,4,5,6,0
1,0,116,138,518.5,1,4,5,6,0
1,0,20,54,816.0,1,4,5,6,0
1,0,25,79,523.6,0,4,5,6,0
1,0,58,42,158.4,0,5,6,6,0
1,0,104,30,200.88,0,5,6,6,0
1,0,77,42,187.2,0,5,6,6,0
1,0,104,30,200.88,0,5,6,6,0
1,0,61,49,280.79999999999995,1,5,6,6,0
1,0,63,49,237.6,2,5,6,6,0
1,0,25,133,238.0,0,5,6,5,0
1,0,20,160,367.2,1,5,6,6,0
1,0,69,49,299.2,0,5,6,6,0
1,0,322,54,463.25,0,5,6,6,0
1,0,25,24,523.6,0,5,6,6,0
1,0,25,24,523.6,0,5,6,6,0
1,0,148,54,641.1999999999998,2,5,6,6,0
1,0,24,133,525.0,0,5,6,4,0
1,0,148,54,641.1999999999998,2,5,6,6,0
1,0,26,30,113.4,0,6,6,6,0
1,0,70,101,223.2,3,6,6,6,0
1,0,70,101,187.2,1,6,6,6,0
1,0,28,24,240.0,1,6,6,6,0
1,0,71,54,280.79999999999995,1,6,6,6,0
1,0,2,133,137.7,0,6,6,3,0
1,0,9,41,367.2,0,6,6,6,0
1,0,29,54,462.4,1,6,6,6,0
1,0,39,14,299.2,0,6,6,6,0
1,0,190,131,340.0,0,6,6,6,0
1,0,9,41,367.2,0,6,6,6,0
1,0,39,14,360.4,0,6,6,6,0
1,0,32,54,501.5,1,6,6,6,0
1,0,24,30,403.92,0,6,6,6,0
1,0,59,30,171.72,2,7,6,6,0
1,0,10,57,236.0,0,7,6,6,0
1,0,59,30,204.12,2,7,6,6,0
1,0,41,30,280.8,1,7,6,6,0
1,0,154,89,313.2,0,7,6,6,0
1,0,124,30,213.84,2,7,6,6,0
1,0,124,30,213.84,2,7,6,6,0
1,0,197,137,299.2,0,7,6,3,0
1,0,197,137,299.2,0,7,6,3,0
1,0,41,1,374.0,1,7,6,6,0
1,0,32,133,266.56,0,8,6,6,0
1,0,32,133,266.56,0,8,6,6,0
1,0,36,1,448.8,0,8,6,6,0
1,0,0,133,12.0,0,9,6,3,0
1,0,0,133,12.0,0,9,6,3,0
1,0,88,42,280.79999999999995,3,9,6,6,0
1,0,242,57,237.6,0,9,6,6,0
1,0,16,28,324.0,1,9,6,6,0
1,0,30,30,216.0,0,9,6,6,0
1,0,242,57,367.2000000000001,0,9,6,6,0
1,0,59,44,421.2000000000001,0,9,6,6,0
1,0,30,30,399.6,0,9,6,6,0
1,0,14,54,299.2,0,9,6,6,0
1,0,186,54,340.0,0,9,6,6,0
1,0,88,28,353.6,0,9,6,6,0
1,0,67,79,299.2,1,9,6,6,0
1,0,55,49,360.4,2,9,6,6,0
1,0,30,74,360.4,1,9,6,6,0
1,0,28,30,269.28,0,9,6,6,0
1,0,71,54,591.6,0,9,6,6,0
1,0,14,28,299.2,1,9,6,6,0
1,0,136,14,299.2,3,9,6,6,0
1,0,48,57,591.6,1,9,6,6,0
1,0,186,54,340.0,0,9,6,6,0
1,0,23,133,403.8,0,9,6,5,0
1,0,37,54,374.0,1,9,6,6,0
1,0,45,57,809.1999999999998,0,9,6,6,0
1,0,45,133,678.93,1,9,6,6,0
1,0,64,54,208.8,0,10,6,6,0
1,0,39,54,212.0,0,10,6,6,0
1,0,12,133,216.0,0,10,6,6,0
1,0,36,49,160.0,1,10,6,6,0
1,0,73,74,158.4,1,10,6,6,0
1,0,18,133,176.0,0,10,6,6,0
1,0,52,54,244.8,2,10,6,6,0
1,0,45,70,190.8,0,10,6,6,0
1,0,64,57,421.2000000000001,1,10,6,6,0
1,0,24,133,283.2000000000001,0,10,6,6,0
1,0,28,167,480.0,0,10,6,6,0
1,0,98,57,231.0,3,10,6,3,0
1,0,74,61,504.0,0,10,6,6,0
1,0,24,133,283.2000000000001,0,10,6,6,0
1,0,32,57,333.2,1,10,6,6,0
1,0,36,42,272.0,0,10,6,6,0
1,0,43,133,394.4,1,10,6,6,0
1,0,37,79,571.2,0,10,6,6,0
1,0,141,133,300.0,1,10,6,5,0
1,0,31,54,299.2,1,10,6,6,0
1,0,9,49,367.2,0,10,6,6,0
1,0,64,49,374.0,0,10,6,6,0
1,0,13,54,671.5,1,10,6,6,0
1,0,78,70,484.5,0,10,6,6,0
1,0,46,24,578.0,0,10,6,6,0
1,0,52,24,642.5999999999998,0,10,6,6,0
1,0,35,42,596.68,1,10,6,6,0
1,0,34,57,596.68,0,10,6,6,0
1,0,31,54,523.6,0,10,6,6,0
1,0,13,54,642.6,0,10,6,6,0
1,0,13,54,642.6,0,10,6,6,0
1,0,13,54,940.1,0,10,6,6,0
1,0,13,57,523.6,3,10,6,6,0
1,0,38,133,106.0,0,11,6,6,0
1,0,24,30,88.2,1,11,6,6,0
1,0,56,14,190.8,1,11,6,6,0
1,0,15,49,176.0,0,11,6,6,0
1,0,139,5,158.4,0,11,6,6,0
1,0,55,54,208.8,2,11,6,6,0
1,0,58,14,286.2000000000001,0,11,6,6,0
1,0,46,54,237.6,0,11,6,3,0
1,0,180,54,324.99,1,11,6,6,0
1,0,19,28,435.2,0,11,6,6,0
1,0,57,54,299.2,2,11,6,6,0
1,0,18,28,792.0,0,11,6,6,0
1,0,33,57,333.2,2,11,6,6,0
1,0,18,28,367.2,0,11,6,6,0
1,0,19,28,435.2,0,11,6,6,0
1,0,19,28,435.2,0,11,6,6,0
1,0,18,28,435.2,0,11,6,6,0
